id,published,title,summary
https://www.lemonde.fr/disparitions/article/2023/06/06/mort-de-robert-hanssen-l-agent-double-qui-a-trahi-les-etats-unis-pour-moscou_6176318_3382.html,"Tue, 06 Jun 2023 03:35:47 +0200","Mort de Robert Hanssen, l’agent double qui a trahi les Etats-Unis pour Moscou","Cet agent du FBI avait vendu, dans les années 1980 et 1990, d’importants secrets de défense et du renseignement américains à l’URSS puis à la Russie. Il est mort à 79 ans, lundi, dans une prison du Colorado où il purgeait une peine à vie sans possibilité de libération."
https://www.lemonde.fr/disparitions/article/2023/06/05/kaija-saariaho-figure-de-proue-de-la-musique-contemporaine-est-morte_6176295_3382.html,"Mon, 05 Jun 2023 19:17:29 +0200","Kaija Saariaho, figure de proue de la musique contemporaine, est morte","La compositrice finlandaise avait trouvé sa voie dans le recours à l’électronique et dans le domaine de l’opéra. Elle est morte à l’âge de 70 ans, à Paris."
https://www.lemonde.fr/sport/article/2023/06/05/jim-hines-premier-athlete-a-avoir-officiellement-couru-le-100-m-sous-les-dix-secondes-est-mort_6176227_3242.html,"Mon, 05 Jun 2023 11:00:04 +0200","Jim Hines, premier athlète à avoir officiellement couru le 100 m sous les dix secondes, est mort","L’Américain avait signé cet exploit lors de la finale du 100 m des Jeux olympiques de Mexico, le 14 octobre 1968. Il s’est éteint à 76 ans."
https://www.lemonde.fr/disparitions/article/2023/06/03/le-cineaste-jacques-rozier-figure-de-la-nouvelle-vague-est-mort_6176067_3382.html,"Sat, 03 Jun 2023 22:18:07 +0200","Le cinéaste Jacques Rozier, figure de la Nouvelle Vague, est mort","L’auteur de cinq longs-métrages aussi désordonnés que lumineux parmi lesquels « Adieu Philippine » ou « Vive le cinéma/Jeanne Moreau » est mort le 2 juin, à l’âge de 96 ans."
https://www.lemonde.fr/disparitions/article/2023/06/03/sophie-de-sivry-editrice-a-la-ferveur-peu-commune-de-l-iconoclaste-est-morte_6176042_3382.html,"Sat, 03 Jun 2023 17:51:42 +0200","Sophie de Sivry, éditrice à la ferveur peu commune de L’Iconoclaste, est morte","Peu de livres chaque année, un seul premier roman à l’automne, et une identité graphique très reconnaissable : la fondatrice de la maison d’édition mettait toute son énergie au service de ses auteurs. Elle est morte le 31 mai, à 64 ans."
https://www.lemonde.fr/disparitions/article/2023/06/02/kaija-saariaho-grande-compositrice-finlandaise-est-morte_6175971_3382.html,"Fri, 02 Jun 2023 21:04:51 +0200","Kaija Saariaho, grande compositrice finlandaise, est morte","Rare femme à avoir brisé le plafond de verre dans un milieu d’hommes, Kaija Saariaho avait été sacrée en 2022 aux Victoires de la musique classique en France pour son opéra « Innocence »."
https://www.lemonde.fr/disparitions/article/2023/06/02/philippe-pozzo-di-borgo-l-homme-qui-a-inspire-le-film-intouchables-est-mort_6175953_3382.html,"Fri, 02 Jun 2023 19:03:05 +0200","Philippe Pozzo di Borgo, l’homme qui a inspiré le film « Intouchables », est mort","Tétraplégique depuis 1993, l’homme d’affaires, devenu écrivain, s’était lié d’amitié avec son auxiliaire de vie, interprété par Omar Sy dans le film d’Eric Toledano et Olivier Nakache."
https://www.lemonde.fr/culture/article/2023/06/02/l-humoriste-guillaume-bats-adepte-de-l-autoderision-et-de-la-provocation-est-mort_6175907_3246.html,"Fri, 02 Jun 2023 14:53:56 +0200","L’humoriste Guillaume Bats, adepte de l’autodérision et de la provocation, est mort","Le comédien avait su imposer, sur scène et à la télévision, un ton singulier, évoquant sans détour son handicap, dû à la maladie des os de verre. Il est mort à l’âge de 36 ans."
https://www.lemonde.fr/culture/article/2023/06/01/mort-de-sophie-de-sivry-fondatrice-des-editions-l-iconoclaste_6175777_3246.html,"Thu, 01 Jun 2023 18:26:50 +0200","Mort de Sophie de Sivry, fondatrice des éditions L’Iconoclaste","L’éditrice a fondé L’Iconoclaste en 1998. Cette maison à l’actionnariat familial, sœur des éditions des Arènes, a entre autres remporté le prix Interallié 2021."
https://www.lemonde.fr/afrique/article/2023/05/30/pierre-audin-une-histoire-algerienne_6175356_3212.html,"Tue, 30 May 2023 01:27:01 +0200","Pierre Audin, une histoire algérienne","Fils du militant communiste anticolonialiste Maurice Audin, le mathématicien est mort dimanche 28 mai d’un cancer. Il avait combattu toute sa vie pour que la lumière soit faite sur la mort de son père."
https://www.lemonde.fr/disparitions/article/2023/05/29/pierre-audin-fils-de-maurice-audin-est-mort_6175326_3382.html,"Mon, 29 May 2023 16:14:35 +0200","Pierre Audin, fils de Maurice Audin, est mort","Emporté à 66 ans par un cancer, il avait œuvré toute sa vie pour que la vérité soit faite sur la disparition de son père, militant communiste anticolonial arrêté par l’armée française en pleine guerre d’Algérie."
https://www.lemonde.fr/disparitions/article/2023/05/29/la-mort-de-l-artiste-conceptuel-ilya-kabakov_6175303_3382.html,"Mon, 29 May 2023 12:35:57 +0200",La mort de l’artiste conceptuel Ilya Kabakov,"Après une carrière de graphiste et d’illustrateur durant la période soviétique, l’artiste a développé avec sa femme, Emilia, aux Etats-Unis, des installations de plus en plus complexes, célébrées dans le monde entier. Il est décédé le 27 mai, à l’âge de 89 ans."
https://www.lemonde.fr/disparitions/article/2023/05/27/la-resistante-communiste-odette-niles-est-morte_6175119_3382.html,"Sat, 27 May 2023 16:34:24 +0200",La résistante communiste Odette Nilès est morte,"Dernière survivante du camp de Choisel, et « fiancée » de Guy Môquet, la Française est morte dans la nuit de vendredi à samedi, à l’âge de 100 ans."
https://www.lemonde.fr/disparitions/article/2023/05/25/le-realisateur-americain-kenneth-anger-figure-du-cinema-underground-et-poete-sulfureux-est-mort_6174812_3382.html,"Thu, 25 May 2023 14:43:42 +0200","Le réalisateur américain Kenneth Anger, figure du cinéma underground et poète sulfureux, est mort","Cette figure tutélaire de l’esthétique queer, auteur de courts-métrages oniriques, d’une grande beauté plastique, est mort le 11 mai en Californie. Il avait 96 ans."
https://www.lemonde.fr/disparitions/article/2023/05/25/la-chanteur-jean-louis-murat-est-mort_6174792_3382.html,"Thu, 25 May 2023 12:18:23 +0200",Le chanteur Jean-Louis Murat est mort,L’auteur de « Dolorès » ou du « Moujik et sa femme » est mort jeudi 25 mai. Il avait enregistré une vingtaine d’albums.
https://www.lemonde.fr/disparitions/article/2023/05/24/tina-turner-la-reine-du-rock-n-roll-est-morte_6174708_3382.html,"Wed, 24 May 2023 20:50:18 +0200","Tina Turner, la « Reine du rock’n’roll », est morte","En soixante-dix ans de carrière, la vedette du rhythm and blues avait imposé sa griffe. Tina Turner s’est éteinte, mercredi 24 mai, à l’âge de 83 ans."
https://www.lemonde.fr/disparitions/article/2023/05/23/la-mort-de-philippe-panerai-architecte-et-arpenteur-des-villes_6174517_3382.html,"Tue, 23 May 2023 17:41:28 +0200","La mort de Philippe Panerai, architecte et « arpenteur des villes »","L’urbaniste et essayiste, mort dans la nuit du 11 au 12 mai, s’est impliqué dans de nombreux grands projets tout en déployant au fil de sa carrière d’enseignant-chercheur une importante œuvre théorique."
https://www.lemonde.fr/disparitions/article/2023/05/22/la-mort-de-bernard-pignerol-conseiller-d-etat-et-fidele-de-jean-luc-melenchon_6174380_3382.html,"Mon, 22 May 2023 18:45:00 +0200","La mort de Bernard Pignerol, conseiller d’Etat et fidèle de Jean-Luc Mélenchon","Le militant de gauche de toujours, cofondateur de SOS-Racisme, n’avait jamais souhaité embrasser la carrière d’élu. Il est mort dimanche 21 mai, à 64 ans."
https://www.lemonde.fr/disparitions/article/2023/05/22/la-mort-du-metteur-en-scene-italien-giorgio-ferrara-ancien-directeur-du-festival-de-spolete_6174355_3382.html,"Mon, 22 May 2023 14:46:40 +0200","Giorgio Ferrara, metteur en scène italien et ancien directeur du festival de Spolète, est mort","Cet homme de théâtre, mort à Rome le 18 mai à 76 ans, a dirigé l’Institut culturel italien de Paris avant de prendre la tête du plus grand festival pluridisciplinaire d’Italie."
https://www.lemonde.fr/disparitions/article/2023/05/22/bernard-pignerol-fondateur-de-sos-racisme-et-dirigeant-de-lfi-est-mort_6174324_3382.html,"Mon, 22 May 2023 10:34:37 +0200","Bernard Pignerol, fondateur de SOS-Racisme et dirigeant de LFI, est mort","Conseiller d’Etat, fondateur et vice-président du mouvement SOS-Racisme de 1984 à 1993, Bernard Pignerol a été membre de 1988 à 2002 de la Gauche socialiste, un courant du parti socialiste dirigé par Jean-Luc Mélenchon."
https://www.lemonde.fr/disparitions/article/2023/05/21/martin-amis-la-mort-d-un-ecrivain-surdoue-au-verbe-haut-en-couleur_6174264_3382.html,"Sun, 21 May 2023 20:34:48 +0200",Martin Amis : la mort d’un écrivain surdoué au verbe haut en couleur,"Redoutable satiriste réputé pour son mordant et sa férocité, le romancier britannique, mort vendredi, s’est efforcé, en cinquante ans d’écriture, de soulever une à une les couches de mensonge et d’hypocrisie des milieux qui l’entouraient."
https://www.lemonde.fr/disparitions/article/2023/05/20/l-ecrivain-britannique-martin-amis-est-mort_6174161_3382.html,"Sat, 20 May 2023 21:49:10 +0200",L’écrivain britannique Martin Amis est mort,"Le romancier, mort vendredi à l’âge de 73 ans, avait été classé par le « Times » en 2008 comme l’un des meilleurs écrivains britanniques depuis 1945. Il s’était imposé comme un styliste hors pair, avec une œuvre de critique sociale radicale."
https://www.lemonde.fr/disparitions/article/2023/05/19/andy-rourke-bassiste-des-smiths-et-corde-sensible-de-la-scene-pop-rock-britannique_6174033_3382.html,"Fri, 19 May 2023 17:56:44 +0200","Andy Rourke, bassiste des Smiths et corde sensible de la scène pop-rock britannique","Le jeu du musicien, mort d’un cancer à l’âge de 59 ans, tenait une place prépondérante dans la production du quatuor de Manchester, qu’il avait intégré en 1982."
https://www.lemonde.fr/musiques/article/2023/05/19/andy-rourke-bassiste-du-groupe-britannique-the-smiths-est-mort_6173979_1654986.html,"Fri, 19 May 2023 11:25:25 +0200","Andy Rourke, bassiste du groupe britannique The Smiths, est mort","Le musicien est mort « des suites d’un cancer du pancréas » à l’âge de 59 ans, a annoncé le guitariste de The Smiths – et ami d’enfance d’Andy Rourke –, Johnny Marr."
https://www.lemonde.fr/disparitions/article/2023/05/19/helmut-berger-acteur-inoubliable-des-damnes-et-de-ludwig-ou-le-crepuscule-des-dieux-est-mort_6173978_3382.html,"Fri, 19 May 2023 11:00:11 +0200","Helmut Berger, acteur inoubliable des « Damnés » et de « Ludwig ou le Crépuscule des dieux », est mort","Le comédien à la beauté terrassante avait été découvert par le cinéaste Luchino Visconti, qui lui a offert ses plus beaux rôles."
https://www.lemonde.fr/disparitions/article/2023/05/18/l-acteur-helmut-berger-grand-inspirateur-de-luchino-visconti-est-mort_6173885_3382.html,"Thu, 18 May 2023 17:15:47 +0200","L’acteur Helmut Berger, grand inspirateur de Luchino Visconti, est mort","La star autrichienne a incarné des personnages marquants dans plusieurs films du maître italien, dont « Les Damnés », « Ludwig ou le Crépuscule des dieux » ou encore « Violence et passion »."
https://www.lemonde.fr/disparitions/article/2023/05/18/la-mort-de-madjiguene-cisse-pasionaria-du-mouvement-des-sans-papiers_6173865_3382.html,"Thu, 18 May 2023 14:55:30 +0200","La mort de Madjiguène Cissé, pasionaria du mouvement des sans-papiers","Militante d’extrême gauche devenue professeure d’allemand, la figure de proue de l’occupation de l’église Saint-Bernard, en 1996, est morte à Dakar le 15 mai. Elle avait 71 ans."
https://www.lemonde.fr/disparitions/article/2023/05/15/la-mort-de-l-editrice-christine-baker-pionniere-du-livre-jeunesse-en-france_6173453_3382.html,"Mon, 15 May 2023 16:48:35 +0200","La mort de l’éditrice Christine Baker, pionnière du livre jeunesse en France","Pilier de Gallimard Jeunesse, l’éditrice, installée à Londres, avait « découvert » en 1997 le premier volet des aventures de Harry Potter, avant même sa publication au Royaume-Uni."
https://www.lemonde.fr/m-perso/article/2023/05/14/sur-tiktok-la-thanatopractrice-qui-nous-fait-voir-la-mort-en-face_6173324_4497916.html,"Sun, 14 May 2023 15:00:15 +0200","Sur TikTok, la thanatopractrice qui nous fait voir la mort en face","Plus de 200 000 personnes suivent le compte @Thana-nanou sur le réseau social. Derrière le pseudo, Stéphanie, qui apporte les soins aux corps des défunts et répond avec pédagogie aux questions parfois crues de ses abonnés."
https://www.lemonde.fr/m-perso/article/2023/05/13/comment-les-adeptes-de-la-mort-positive-reenchantent-le-passage-de-vie-a-trepas_6173194_4497916.html,"Sat, 13 May 2023 06:00:22 +0200",Comment les adeptes de la « mort positive » réenchantent le passage de vie à trépas,"Ce n’est pas parce qu’on va tous y passer qu’il faut tirer une tête d’enterrement. Dédramatiser notre fatale destinée, libérer la parole des endeuillés, changer les pratiques funéraires, voilà le credo des partisans de la « mort positive ». Happy end !"
https://www.lemonde.fr/disparitions/article/2023/05/12/jean-paul-costa-une-vie-au-service-des-droits-de-l-homme-et-de-l-idee-europeenne_6173053_3382.html,"Fri, 12 May 2023 09:00:06 +0200","Jean-Paul Costa, une vie au service des droits de l’homme et de l’idée européenne","Juriste et conseiller d’Etat, l’ancien président de la Cour européenne des droits de l’homme, mort le 27 avril, a personnellement contribué à la survie et au renforcement de l’institution."
https://www.lemonde.fr/disparitions/article/2023/05/10/la-mort-de-la-chanteuse-rita-lee-icone-feministe-et-superstar-du-rock-bresilien_6172715_3382.html,"Wed, 10 May 2023 05:32:13 +0200","La mort de la chanteuse Rita Lee, emblème féministe et superstar du rock brésilien","L’interprète de « Lança perfume », immense star au Brésil, avait vendu plus de 60 millions d’albums dans le monde, en un demi-siècle de carrière. Elle est morte lundi 8 mai chez elle, à Sao Paulo, à l’âge de 75 ans."
https://www.lemonde.fr/disparitions/article/2023/05/09/mort-de-grace-bumbry-cantatrice-magnetique-a-la-voix-de-velours_6172645_3382.html,"Tue, 09 May 2023 16:00:46 +0200","Mort de Grace Bumbry, cantatrice magnétique à la voix de velours","Née à Saint-Louis (Missouri), la grande diva américaine, première chanteuse noire invitée au Festival de Bayreuth, s’est éteinte le 7 mai, à Vienne, à l’âge de 86 ans."
https://www.lemonde.fr/culture/article/2023/05/09/le-pianiste-menahem-pressler-est-mort_6172637_3246.html,"Tue, 09 May 2023 14:57:42 +0200",Le pianiste Menahem Pressler est mort,"D’origine allemande, le musicien israélien, fondateur du légendaire Beaux Arts Trio, s’est éteint à Londres, le 6 mai, à l’âge de 99 ans."
https://www.lemonde.fr/disparitions/article/2023/05/09/georges-kiejman-avocat-et-ancien-ministre-est-mort_6172617_3382.html,"Tue, 09 May 2023 11:31:06 +0200","Georges Kiejman, avocat et ancien ministre, est mort","Le grand pénaliste et spécialiste en droits d’auteur, mort à Paris à l’âge de 90 ans, a défendu des éditeurs, des écrivains, des cinéastes… S’il a été un temps le ministre, déçu, de François Mitterrand, c’est à la barre de quelques procès pénaux retentissants que ce féroce débatteur, ami de Pierre Mendes France, a surtout brillé."
https://www.lemonde.fr/disparitions/article/2023/05/06/philippe-sollers-romancier-critique-essayiste-est-mort_6172329_3382.html,"Sat, 06 May 2023 11:10:08 +0200","Philippe Sollers, romancier, critique, essayiste, est mort","L’écrivain, auteur de « Paradis », « Femmes » et « La Guerre du goût », fondateur des revues « Tel Quel » et « L’Infini », longtemps collaborateur du « Monde des livres », est mort le 5 mai à Paris, à l’âge de 86 ans."
https://www.lemonde.fr/disparitions/article/2023/05/05/michel-cordes-personnage-central-de-plus-belle-la-vie-est-mort_6172276_3382.html,"Fri, 05 May 2023 22:46:56 +0200","Michel Cordes, acteur central de « Plus belle la vie », est mort, la piste du suicide est privilégiée","Le comédien de 77 ans, qui incarnait le patron du café Le Mistral dans le feuilleton télévisé, a été retrouvé mort à son domicile vendredi, près de Montpellier. « Il se serait volontairement donné la mort », a précisé samedi le parquet, ajoutant qu’« une autopsie aura lieu en début de semaine »."
https://www.lemonde.fr/disparitions/article/2023/05/04/l-ancien-dirigeant-du-rugby-bernard-lapasset-l-un-des-promoteurs-de-la-candidature-de-paris-aux-jo-2024-est-mort_6172102_3382.html,"Thu, 04 May 2023 18:15:03 +0200","L’ancien dirigeant du rugby Bernard Lapasset, l’un des promoteurs de la candidature de Paris aux JO 2024, est mort","Président de la Fédération française de rugby de 1991 à 2008, puis de la Fédération internationale jusqu’en 2015, le Tarbais est décédé le 2 mai à l’âge de 75 ans."
https://www.lemonde.fr/disparitions/article/2023/05/04/la-mort-du-journaliste-noel-jean-bergeroux-ancien-directeur-de-la-redaction-du-monde_6172073_3382.html,"Thu, 04 May 2023 16:00:02 +0200","La mort du journaliste Noël-Jean Bergeroux, ancien directeur de la rédaction du « Monde »","Longtemps journaliste politique, il avait été nommé à la tête de la rédaction du « Monde » en 1994 dans le but de moderniser son fonctionnement, avant de diriger le groupe des Journaux du Midi."
https://www.lemonde.fr/culture/article/2023/05/03/mort-du-chanteur-canadien-gordon-lightfoot_6171932_3246.html,"Wed, 03 May 2023 14:46:12 +0200",Mort du chanteur canadien Gordon Lightfoot,"Le musicien issu de la scène folk connut son âge d’or dans les années 1960 et 1970. Il est décédé le 1er mai à Toronto, à l’âge de 84 ans."
https://www.lemonde.fr/disparitions/article/2023/05/03/bernard-lapasset-ancien-president-des-federations-francaise-et-internationale-de-rugby-est-mort_6171870_3382.html,"Wed, 03 May 2023 08:21:02 +0200","Bernard Lapasset, ancien président des fédérations française et internationale de rugby, est mort","Après avoir dirigé la FFR de 1991 à 2008, puis l’IRB de 2008 à 2016, il avait également encadré la candidature de Paris pour les Jeux olympiques de 2024."
https://www.lemonde.fr/disparitions/article/2023/04/30/jan-paul-pouliquen-defenseur-des-droits-des-homosexuels-et-inventeur-du-pacs-est-mort_6171599_3382.html,"Sun, 30 Apr 2023 14:43:01 +0200","Jan-Paul Pouliquen, défenseur des droits des homosexuels et inventeur du pacs, est mort","Ce militant avait créé au début des années 1990 le Collectif pour le contrat d’union civile et sociale, visant à donner une existence légale aux couples de même sexe."
https://www.lemonde.fr/disparitions/article/2023/04/28/la-mort-de-lucien-attoun-createur-du-theatre-ouvert-et-grande-voix-de-france-culture_6171443_3382.html,"Fri, 28 Apr 2023 19:22:50 +0200","La mort de Lucien Attoun, créateur du Théâtre ouvert et grande voix de France Culture","Spectateur infatigable et découvreur de talents hors pair, ce défenseur passionné de la jeune création est mort le 28 avril, à Paris, à l’âge de 87 ans."
https://www.lemonde.fr/disparitions/article/2023/04/28/jean-paul-costa-ancien-president-francais-de-la-cour-europeenne-des-droits-de-l-homme-est-mort_6171435_3382.html,"Fri, 28 Apr 2023 18:38:39 +0200","Jean-Paul Costa, ancien président français de la Cour européenne des droits de l’homme, est mort","Le ministre de la justice, Eric Dupond-Moretti, a salué un « inlassable défenseur des droits fondamentaux »."
https://www.lemonde.fr/disparitions/article/2023/04/27/mort-de-l-avocat-tony-dreyfus-ancien-secretaire-d-etat-et-proche-de-michel-rocard_6171290_3382.html,"Thu, 27 Apr 2023 21:08:02 +0200","Mort de l’avocat Tony Dreyfus, ancien secrétaire d’Etat et proche de Michel Rocard","Ce rocardien de toujours, trois fois député, et maire du 10ᵉ arrondissement de Paris de 1995 à 2008, est mort le 26 avril, à 84 ans."
https://www.lemonde.fr/disparitions/article/2023/04/27/l-animateur-americain-jerry-springer-est-mort_6171248_3382.html,"Thu, 27 Apr 2023 17:00:43 +0200",L’animateur américain Jerry Springer est mort,"Présentateur du « Jerry Springer Show » pendant vingt-sept ans, il s’est éteint à l’âge de 79 ans d’une « courte maladie »."
https://www.lemonde.fr/disparitions/article/2023/04/27/hugues-vassal-photographe-d-edith-piaf-et-cofondateur-de-l-agence-gamma-est-mort-a-l-age-de-89-ans_6171239_3382.html,"Thu, 27 Apr 2023 16:02:12 +0200","Hugues Vassal, photographe d’Edith Piaf et cofondateur de l’agence Gamma, est mort à l’âge de 89 ans","« Il est mort paisiblement, endormi sur son bureau après avoir travaillé sur son prochain livre », a déclaré sa fille adoptive Solène, confirmant des informations de médias locaux."
https://www.lemonde.fr/disparitions/article/2023/04/26/l-ancien-depute-et-secretaire-d-etat-tony-dreyfus-proche-de-michel-rocard-est-mort_6171151_3382.html,"Wed, 26 Apr 2023 21:33:50 +0200","L’ancien député et secrétaire d’Etat Tony Dreyfus, proche de Michel Rocard, est mort","Membre du Parti socialiste, il fut député de 1997 à 2012, maire du 10ᵉ arrondissement de Paris de 1995 à 2008 et avocat d’affaires. Secrétaire d’Etat de 1988 à 1991, il était chargé de l’économie sociale."
https://www.lemonde.fr/disparitions/article/2023/04/25/harry-belafonte-chanteur-americain-et-inlassable-militant-pour-les-droits-civiques-est-mort_6170958_3382.html,"Tue, 25 Apr 2023 16:01:07 +0200","Harry Belafonte, chanteur américain et inlassable militant pour les droits civiques, est mort","Chanteur à succès, comédien, le New-Yorkais s’était engagé dans le mouvement pour les droits civiques aux côtés de Martin Luther King, puis contre l’apartheid, avec Nelson Mandela ou encore Miriam Makeba. Ce militant courageux, contempteur de la droite américaine, de Richard Nixon à Donald Trump, est mort le 25 avril. Il avait 96 ans."
https://www.lemonde.fr/disparitions/article/2023/04/25/francois-leotard-ancien-ministre-et-enfant-terrible-de-la-droite-est-mort_6170929_3382.html,"Tue, 25 Apr 2023 13:15:57 +0200","François Léotard, ancien ministre et enfant terrible de la droite, est mort","Ministre de la culture de 1986 à 1988, puis de la défense de 1993 à 1995, il a succédé à Valéry Giscard d’Estaing à la tête de l’UDF de 1996 à 1998. Il s’est éteint, mardi, à l’âge de 81 ans."
https://www.lemonde.fr/disparitions/article/2023/04/24/la-mort-de-patrice-claude-ancien-correspondant-et-grand-reporter-au-monde_6170810_3382.html,"Mon, 24 Apr 2023 14:49:53 +0200","La mort de Patrice Claude, ancien correspondant et grand reporter au « Monde »","Le journaliste avait commencé sa carrière en Afrique du Sud avant de couvrir l’actualité en Israël et dans les territoires palestiniens, puis à Londres. Il est décédé le 20 avril, à l’âge de 75 ans."
https://www.lemonde.fr/disparitions/article/2023/04/23/barry-humphries-le-comedien-australien-qui-campa-dame-edna-everage-est-mort_6170688_3382.html,"Sun, 23 Apr 2023 13:13:47 +0200","Barry Humphries, le comédien australien qui campa Dame Edna Everage, est mort","Extrêmement connu dans les pays anglophones, le comédien avait connu la gloire avec un personnage travesti inspiré, à ses débuts, par sa propre mère. Il avait 89 ans."
https://www.lemonde.fr/disparitions/article/2023/04/21/la-mort-de-moonbin-star-tourmentee-de-la-k-pop-suscite-une-vague-d-emotion-en-coree-du-sud_6170492_3382.html,"Fri, 21 Apr 2023 15:09:10 +0200","La mort de Moonbin, star tourmentée de la K-pop, suscite une vague d’émotion en Corée du Sud","Le chanteur, mannequin et acteur, âgé de 25 ans, s’est suicidé, mercredi 19 avril. Il était une des figures de proue de l’industrie musicale sud-coréenne."
https://www.lemonde.fr/disparitions/article/2023/04/20/mort-de-l-archeologue-jean-claude-margueron_6170337_3382.html,"Thu, 20 Apr 2023 16:32:36 +0200",Mort de l’archéologue Jean-Claude Margueron,"Spécialiste de l’archéologie du Proche-Orient, il avait réalisé des fouilles sur les plus fameuses métropoles anciennes du monde syro-mésopotamien. Il s’est éteint le 6 avril, à l’âge de 89 ans."
https://www.lemonde.fr/disparitions/article/2023/04/20/moonbin-star-de-la-k-pop-et-membre-du-groupe-astro-est-mort-a-l-age-de-25-ans_6170245_3382.html,"Thu, 20 Apr 2023 01:09:48 +0200","Moonbin, star de la K-pop et membre du groupe Astro, est mort à l’âge de 25 ans","« Moonbin a quitté notre monde de façon inattendue, devenant une étoile dans le ciel », a écrit en coréen le label Fantagio sur son compte officiel Twitter."
https://www.lemonde.fr/disparitions/article/2023/04/19/la-mort-de-bruno-muel-operateur-et-cineaste-militant_6170216_3382.html,"Wed, 19 Apr 2023 18:28:49 +0200","La mort de Bruno Muel, opérateur et cinéaste militant","Le cinéaste engagé, qui participa à de nombreux collectifs, a signé ou cosigné plusieurs courts- et moyens-métrages mélangeant fiction et utopie politique. Il est mort le 13 avril, à presque 88 ans."
https://www.lemonde.fr/disparitions/article/2023/04/18/pascale-bordet-costumiere-de-theatre-est-morte_6170001_3382.html,"Tue, 18 Apr 2023 10:31:31 +0200","Pascale Bordet, costumière de théâtre, est morte","Habilleuse de dizaines de comédiens, de Michel Bouquet à Annie Duperey, la costumière avait été couronnée par deux Molières. Elle s’est éteinte, le 15 avril, à l’âge de 63 ans."
https://www.lemonde.fr/disparitions/article/2023/04/17/la-mort-du-grand-ecrivain-israelien-meir-shalev_6169877_3382.html,"Mon, 17 Apr 2023 15:16:17 +0200",La mort du grand écrivain israélien Meir Shalev,"Très populaire dans son pays et traduit dans plus d’une vingtaine de langues, l’auteur de « Que la terre se souvienne » est mort le 11 avril, à l’âge de 74 ans"
https://www.lemonde.fr/disparitions/article/2023/04/17/la-mort-d-ahmad-jamal-le-pianiste-americain-qui-inspira-miles-davis-et-keith-jarrett_6169848_3382.html,"Mon, 17 Apr 2023 10:22:42 +0200","La mort d’Ahmad Jamal, le pianiste américain qui inspira Miles Davis et Keith Jarrett","Avec son phrasé unique, son swing et ses deux mains parfaitement égales, il s’était affirmé dès les années 1950 comme un jazzman charismatique, avant de connaître une carrière avec des hauts et des bas. Il est mort le 16 avril, chez lui, à l’âge de 92 ans."
https://www.lemonde.fr/disparitions/article/2023/04/17/le-pianiste-de-jazz-americain-ahmad-jamal-est-mort-a-l-age-de-92-ans_6169800_3382.html,"Mon, 17 Apr 2023 04:11:16 +0200",Le pianiste de jazz américain Ahmad Jamal est mort à l’âge de 92 ans,"Le musicien afro-américain né en 1930, célèbre notamment pour son interprétation du standard « Poinciana », a eu beaucoup d’influence sur ses pairs avec son « jazz cool »."
https://www.lemonde.fr/disparitions/article/2023/04/16/la-romanciere-anne-perry-maitresse-du-polar-historique-est-morte_6169702_3382.html,"Sun, 16 Apr 2023 00:45:08 +0200","La romancière Anne Perry, maîtresse du polar historique, est morte","L’écrivaine britannique, née Juliet Hulme, avait été condamnée pour meurtre à l’adolescence avant de construire une œuvre hantée par les questions de faute et de rédemption."
https://www.lemonde.fr/disparitions/article/2023/04/13/la-mort-de-francois-colcombet-magistrat-et-ancien-depute-de-l-allier_6169392_3382.html,"Thu, 13 Apr 2023 16:04:10 +0200","La mort de François Colcombet, magistrat et ancien député de l’Allier",Il avait cofondé le Syndicat de la magistrature avant d’amorcer une carrière politique qui l’a mené à s’engager dans la Convention pour la VIᵉ République. Ce proche d’Arnaud Montebourg est mort le 3 avril.
https://www.lemonde.fr/disparitions/article/2023/04/13/mary-quant-la-creatrice-qui-a-popularise-la-minijupe-est-morte_6169372_3382.html,"Thu, 13 Apr 2023 14:19:54 +0200","Mary Quant, la créatrice qui a popularisé la minijupe, est morte","Avec sa jupe raccourcie dévoilant les jambes des jeunes filles, les couleurs vives et les tissus légers ou innovants de ses collections, elle a insufflé dans les années 1960 un vent de légèreté dans le monde de la mode. Elle est décédée le 13 avril, à l’âge de 93 ans."
https://www.lemonde.fr/disparitions/article/2023/04/13/la-mort-de-la-syndicaliste-lydia-brovelli_6169315_3382.html,"Thu, 13 Apr 2023 08:17:54 +0200",La mort de la syndicaliste Lydia Brovelli,"Secrétaire confédérale de la CGT de 1982 à 2001, elle incarna l’aile moderniste du syndicat, prônant la fin de la double casquette CGT-PCF pour les dirigeants, la sortie de la Fédération syndicale mondiale et l’abandon des consignes de vote aux scrutins politiques. Elle s’est éteinte le 8 avril à l’âge de 73 ans."
https://www.lemonde.fr/disparitions/article/2023/04/12/jacques-gaillot-ancien-eveque-et-figure-contestataire-de-l-episcopat-est-mort_6169262_3382.html,"Wed, 12 Apr 2023 20:53:18 +0200","Jacques Gaillot, ancien évêque et figure contestataire de l’épiscopat, est mort","Evêque d’Evreux, il avait été démis de ses fonctions par le Vatican en 1995 à la suite de prises de position répétées jugées hostiles par l’Eglise de France. Il est mort le 12 avril, à l’âge de 87 ans."
